molregno,Compound ChEMBL ID,docid
614380,CHEMBL1087263,[50397]
499350,CHEMBL446795,[46283]
2070509,CHEMBL3765480,[98338]
582003,CHEMBL569694,[48826]
92286,CHEMBL293412,"[1762, 2304, 2010, 48106, 50265, 50543]"
380295,CHEMBL388525,"[35739, 35879, 44041, 58788, 61718, 61989, 84147, 95021, 97980]"
297750,CHEMBL366883,[20604]
151134,CHEMBL93366,[6363]
342850,CHEMBL205622,[30931]
37886,CHEMBL418569,[11804]
1607270,CHEMBL3092895,[76150]
1840288,CHEMBL3417082,[91500]
365921,CHEMBL219157,[34835]
415674,CHEMBL251027,"[21037, 37773, 73469]"
1355721,CHEMBL2062130,[11893]
11454,CHEMBL13096,[8016]
147790,CHEMBL90668,[12458]
1582550,CHEMBL2430503,[74957]
354608,CHEMBL214148,[31585]
1760861,CHEMBL3290305,[83798]
316218,CHEMBL365513,[21374]
521408,CHEMBL448950,[46461]
450745,CHEMBL507648,[45132]
468760,CHEMBL494077,[43800]
1480285,CHEMBL2262445,[69808]
1616451,CHEMBL3113492,[76883]
479330,CHEMBL468526,[46751]
260761,CHEMBL348616,[12203]
1729486,CHEMBL3228856,[82138]
1250858,CHEMBL1911256,[59462]
28857,CHEMBL280383,[3714]
1499880,CHEMBL2296303,[71679]
1292728,CHEMBL1971437,"[51887, 73930]"
713460,CHEMBL1277483,[53893]
219269,CHEMBL134232,"[14226, 37927]"
21488,CHEMBL18725,[17443]
2014091,CHEMBL3680984,[94409]
197836,CHEMBL119967,[11471]
1523264,CHEMBL2333623,[72365]
616100,CHEMBL1087695,[50523]
155300,CHEMBL96662,[2398]
1168059,CHEMBL1813030,[58512]
1839353,CHEMBL3416156,[91550]
1450238,CHEMBL2220427,"[56112, 59306, 65106, 51887, 51887]"
1204416,CHEMBL1863845,"[51887, 65070, 90384]"
388471,CHEMBL429104,[36293]
582925,CHEMBL568139,[49029]
183103,CHEMBL111023,[14554]
1346494,CHEMBL2036955,[62071]
1746749,CHEMBL3261787,[83187]
222795,CHEMBL336946,[13135]
1831309,CHEMBL3401111,[91084]
347215,CHEMBL382704,[31072]
615295,CHEMBL1088190,"[50005, 60483, 62128]"
570750,CHEMBL584124,[48681]
411716,CHEMBL248124,[37490]
1438388,CHEMBL2177602,"[66660, 84147]"
1954603,CHEMBL3597647,[92890]
576317,CHEMBL584004,[48850]
1511334,CHEMBL2312289,[71953]
1583939,CHEMBL2431878,[75090]
1758903,CHEMBL3288366,[83859]
557373,CHEMBL564610,[48133]
1519340,CHEMBL2325164,[72195]
407968,CHEMBL246652,[37299]
404684,CHEMBL397832,[37234]
407796,CHEMBL248065,[37426]
1620422,CHEMBL3121104,[77019]
1791426,CHEMBL3335293,[89339]
17573,CHEMBL13931,[12780]
1740771,CHEMBL3248140,[82608]
1026704,CHEMBL1602820,"[51887, 72397]"
1141667,CHEMBL1766632,[57310]
576419,CHEMBL578970,[48908]
695408,CHEMBL1233058,"[1130, 7237, 14924, 3898, 30838, 44184, 51887, 59327, 65106, 100207]"
2057906,CHEMBL3754336,[97781]
515134,CHEMBL465012,[45363]
1350627,CHEMBL2047207,[62518]
2078449,CHEMBL3787350,[98878]
683761,CHEMBL1209953,[51940]
2061791,CHEMBL3759125,[97902]
1439823,CHEMBL2179022,[66713]
2039074,CHEMBL3707068,[626]
591238,CHEMBL595731,"[49494, 53445]"
703615,CHEMBL1254154,[52878]
29384,CHEMBL278849,"[12795, 14591]"
249177,CHEMBL151728,"[14763, 99820]"
188439,CHEMBL115309,[3094]
1542404,CHEMBL2367953,"[7623, 7625]"
859134,CHEMBL1435250,"[51887, 74975]"
1959633,CHEMBL3608776,[93237]
294824,CHEMBL175087,[13692]
606987,CHEMBL609533,[12096]
1143511,CHEMBL1771202,[57447]
381010,CHEMBL375926,[35833]
398886,CHEMBL391481,[37147]
2042205,CHEMBL3716712,[97132]
243195,CHEMBL342773,[2433]
2009175,CHEMBL3676117,[94458]
1212923,CHEMBL1872352,"[51887, 94743]"
320606,CHEMBL192815,[21649]
164323,CHEMBL100639,"[14525, 12036, 13803]"
1634518,CHEMBL3145227,[57770]
110947,CHEMBL71752,"[14012, 12227, 21231, 38091, 38157, 53172, 53323, 51887, 51887, 51887, 51887, 51887, 51887, 51887, 65106, 65838, 65890, 51887, 51887, 75428, 75466, 51887, 100207, 100208]"
591379,CHEMBL603623,[49505]
157608,CHEMBL97212,[14079]
354520,CHEMBL425787,[31609]
362164,CHEMBL215227,[31916]
1056822,CHEMBL1642412,[54685]
1968525,CHEMBL3628570,[93784]
1528110,CHEMBL2338420,[72348]
257497,CHEMBL154820,[8557]
74208,CHEMBL45714,[4903]
18229,CHEMBL16763,"[351, 11458, 14236, 82250]"
272580,CHEMBL162378,[579]
1334111,CHEMBL2013045,[61493]
1178054,CHEMBL1834014,[59133]
1488087,CHEMBL2270781,[70308]
1333871,CHEMBL2012808,[61426]
105851,CHEMBL66272,[15995]
376609,CHEMBL227969,[35525]
121840,CHEMBL76997,[17843]
1412359,CHEMBL2140408,"[51887, -1]"
113985,CHEMBL70758,[12405]
1522860,CHEMBL2333223,"[72419, 98449]"
1523712,CHEMBL2334066,[72422]
172049,CHEMBL104011,"[5764, 5764]"
1251317,CHEMBL1911710,[59466]
1796586,CHEMBL3344423,[89405]
331556,CHEMBL108803,[30307]
67213,CHEMBL45005,"[11021, 11646, 21262, 51887, 57988, 57989, 51887, 51887, 83396]"
440244,CHEMBL410435,[38813]
1264492,CHEMBL1917030,[60113]
16317,CHEMBL276760,"[12263, 54792, 58576]"
494905,CHEMBL507169,[45728]
129674,CHEMBL311769,[17029]
410522,CHEMBL245916,[37558]
389712,CHEMBL394771,[36616]
489129,CHEMBL513334,[44078]
11018,CHEMBL12714,[1635]
504357,CHEMBL463170,[39785]
370921,CHEMBL223256,"[35199, 37973, 41931, 43066, 43149, 50921, 61569, 73785, 74714, 92455]"
1924595,CHEMBL3526894,[92097]
1441840,CHEMBL2181019,[66724]
1609874,CHEMBL3099099,[76360]
1274288,CHEMBL1939444,[60876]
1634563,CHEMBL3145272,[60682]
23442,CHEMBL278790,[13298]
1758838,CHEMBL3288302,[83770]
1546867,CHEMBL2372416,[11194]
603006,CHEMBL600615,[49601]
1948218,CHEMBL3582154,[92514]
2071729,CHEMBL3771038,[98504]
263554,CHEMBL422187,[569]
258528,CHEMBL155771,"[7093, 34995, 55255, 58971]"
574836,CHEMBL583487,[48512]
571394,CHEMBL577395,[48595]
2054689,CHEMBL3741393,[97408]
1566357,CHEMBL2392772,"[73882, 74133]"
149414,CHEMBL90461,[15522]
517828,CHEMBL448803,[45937]
1179050,CHEMBL1835000,[59207]
1833055,CHEMBL3402840,[91143]
553766,CHEMBL557014,[7234]
1473719,CHEMBL2238182,[69109]
1148317,CHEMBL1779840,[57684]
444065,CHEMBL445748,[40164]
299003,CHEMBL178176,[20608]
1945400,CHEMBL3576873,[92320]
2055965,CHEMBL3747225,[97664]
1627833,CHEMBL3138502,[4582]
543465,CHEMBL543967,[10085]
329007,CHEMBL370325,"[30187, 35988, 50277, 52595]"
2315,CHEMBL7576,[6160]
1564481,CHEMBL2387702,[73784]
1756766,CHEMBL3278701,[83558]
1445156,CHEMBL2205531,[67031]
1972913,CHEMBL3640217,[94084]
1064103,CHEMBL1651645,[54809]
610955,CHEMBL1075973,[50274]
167558,CHEMBL102367,[8511]
167003,CHEMBL321131,"[9490, 62248, 74209]"
193962,CHEMBL119385,"[17360, 17343, 30300, 31494, 34902, 36942, 38904, 47760, 48311, 50127, 50601, 57909, 59286, 59306, 60218, 51887, 61814, 51887, 65988, 72193, 74702, 51887, 84147, -1]"
557815,CHEMBL562551,"[47355, 51887, 58944, 60269, 74895, 84147, 89636, 93261]"
1830679,CHEMBL3400488,[91182]
1350563,CHEMBL2047144,[62443]
1144199,CHEMBL1773165,[57492]
1366521,CHEMBL2088844,[65038]
615400,CHEMBL1083513,[50571]
397960,CHEMBL231759,[36820]
1824736,CHEMBL3360556,[89903]
703193,CHEMBL1253737,[52810]
1266350,CHEMBL1922752,[60333]
1523056,CHEMBL2333417,"[72578, 89666]"
151335,CHEMBL96691,[13461]
61720,CHEMBL417702,[2632]
518345,CHEMBL459381,[45916]
408124,CHEMBL248288,[37305]
269441,CHEMBL355591,[8265]
1075767,CHEMBL1688219,[55857]
126846,CHEMBL387008,[15151]
296311,CHEMBL369869,[20950]
427657,CHEMBL259111,[39526]
1149425,CHEMBL1782765,[57932]
1818595,CHEMBL3354477,[90000]
1177786,CHEMBL1831074,[58947]
1148736,CHEMBL1780255,[57628]
120301,CHEMBL74331,[2248]
229012,CHEMBL138509,"[14251, 10046]"
336621,CHEMBL203091,[30456]
429725,CHEMBL263129,[38671]
448371,CHEMBL452280,[43744]
1500025,CHEMBL2296446,[71579]
1162713,CHEMBL1801636,"[58167, 97576]"
393334,CHEMBL234117,[36192]
1605202,CHEMBL3087721,[76074]
1947944,CHEMBL3581883,[92489]
1441856,CHEMBL2181035,[66565]
229941,CHEMBL137817,"[16246, 34856]"
2088206,CHEMBL3810086,[99418]
292393,CHEMBL173661,"[9861, 11690]"
207376,CHEMBL436390,[13071]
675912,CHEMBL1201961,[7316]
98645,CHEMBL64196,[11071]
307185,CHEMBL366074,[20270]
308394,CHEMBL183653,[20138]
299234,CHEMBL179256,[21522]
1488974,CHEMBL2271659,[70470]
262285,CHEMBL157313,[4676]
1354361,CHEMBL2058598,[62605]
703846,CHEMBL1254383,[52856]
1421483,CHEMBL2147978,[65272]
1075731,CHEMBL1688194,[55853]
574680,CHEMBL569658,[48741]
392920,CHEMBL393372,[36342]
564863,CHEMBL551551,[47337]
1611340,CHEMBL3103270,"[76520, 98588]"
133099,CHEMBL313522,[12290]
479044,CHEMBL466630,[46699]
751140,CHEMBL1327256,"[51887, 51887, 51887, 70242]"
387041,CHEMBL243573,[36599]
244974,CHEMBL342308,[16734]
1732328,CHEMBL3233821,[82393]
1424531,CHEMBL2153839,[65486]
1604025,CHEMBL3086556,[76006]
508317,CHEMBL483295,[42213]
509710,CHEMBL500651,[42141]
246755,CHEMBL148616,[14279]
335205,CHEMBL369904,[30490]
1749991,CHEMBL3264997,[83229]
1077927,CHEMBL1689414,[56044]
1172913,CHEMBL1822828,[58803]
521520,CHEMBL513034,[46425]
620760,CHEMBL1091338,[50618]
590603,CHEMBL601900,[49439]
421454,CHEMBL404212,[38007]
417816,CHEMBL249983,[37901]
547240,CHEMBL544604,[13125]
218225,CHEMBL338681,"[13122, 36663]"
513705,CHEMBL511510,"[44775, 58506]"
1337610,CHEMBL2022243,"[61838, 66730]"
491467,CHEMBL489372,"[44572, 51887]"
596757,CHEMBL597416,[49673]
1471778,CHEMBL2236261,[69178]
2071330,CHEMBL3770182,[98439]
2095267,CHEMBL3828648,[99829]
389868,CHEMBL243851,[36433]
290984,CHEMBL176429,[10481]
380875,CHEMBL265140,[35806]
52663,CHEMBL36431,[16944]
1489259,CHEMBL2271941,[70315]
617726,CHEMBL1077609,[50157]
502714,CHEMBL510576,[42880]
1314615,CHEMBL1993324,"[51887, 66911]"
163349,CHEMBL319723,"[1922, 1499]"
1443440,CHEMBL2203832,[66916]
1165304,CHEMBL1807617,[58360]
1250245,CHEMBL1910649,[59452]
1431416,CHEMBL2171917,[65968]
1545125,CHEMBL2370674,[8711]
1427671,CHEMBL2164246,[65807]
1448041,CHEMBL2208387,[67093]
338880,CHEMBL370835,[30642]
444224,CHEMBL507995,[39945]
1574977,CHEMBL2413749,[74581]
1262907,CHEMBL1915460,[60251]
491557,CHEMBL491423,[44580]
1067397,CHEMBL1668615,[55436]
475261,CHEMBL480758,[45510]
160802,CHEMBL85589,[2351]
2071781,CHEMBL3770906,[98529]
1837009,CHEMBL3410233,[91339]
524074,CHEMBL518903,[46926]
219608,CHEMBL133434,[12179]
1363957,CHEMBL2079726,[45088]
143065,CHEMBL89251,[4497]
474451,CHEMBL481402,[45583]
2069515,CHEMBL3764711,[98305]
1263207,CHEMBL1915757,[60099]
291996,CHEMBL176312,[361]
417472,CHEMBL251582,[37867]
1793709,CHEMBL3339201,[89487]
2032858,CHEMBL3699563,[94743]
210285,CHEMBL126370,[15665]
1733563,CHEMBL3235044,[82338]
575095,CHEMBL583469,[48522]
301740,CHEMBL361158,"[20873, 45339]"
1481000,CHEMBL2259672,[70106]
433370,CHEMBL259082,[39289]
614470,CHEMBL1076913,[50313]
456675,CHEMBL451334,[45426]
50412,CHEMBL285268,[14899]
70425,CHEMBL49548,[9074]
1359634,CHEMBL2069494,[63034]
1633976,CHEMBL3144685,[13620]
604059,CHEMBL596950,[49635]
427556,CHEMBL258476,"[39496, 58560, 58967]"
231140,CHEMBL140418,"[17241, 6106]"
415311,CHEMBL248027,[37779]
2025432,CHEMBL3692211,[94837]
606506,CHEMBL609205,[12122]
380220,CHEMBL229166,[35860]
712403,CHEMBL1276436,[53832]
2093141,CHEMBL3822757,[99695]
124399,CHEMBL311777,[14984]
161853,CHEMBL99481,[1450]
222161,CHEMBL414435,[13135]
4901,CHEMBL276594,[14316]
174376,CHEMBL108001,[2386]
522205,CHEMBL497247,[46463]
1480788,CHEMBL2262943,[69822]
2078309,CHEMBL3785334,[98808]
1610885,CHEMBL3100100,[76410]
1338080,CHEMBL2022709,[61772]
645116,CHEMBL1163192,[51577]
711074,CHEMBL1271818,[53539]
608035,CHEMBL610236,[21225]
414663,CHEMBL400894,[37593]
104240,CHEMBL63447,[9510]
1494779,CHEMBL2287877,[70891]
453307,CHEMBL455672,[44923]
1797880,CHEMBL3349269,[44928]
564604,CHEMBL551543,[48219]
1960442,CHEMBL3609577,[93278]
1489397,CHEMBL2272078,[70616]
343972,CHEMBL208506,[30978]
309118,CHEMBL184762,[20206]
641520,CHEMBL1159981,[1687]
106622,CHEMBL303664,[6815]
704706,CHEMBL1255726,[53133]
1732753,CHEMBL3234242,[82325]
1526111,CHEMBL2336441,[72657]
1524283,CHEMBL2334632,[72590]
452846,CHEMBL519915,[44882]
1792340,CHEMBL3337846,[89287]
89719,CHEMBL57333,"[11059, 13800]"
159774,CHEMBL97092,[7036]
342325,CHEMBL203686,[30835]
65135,CHEMBL296128,[11017]
1960271,CHEMBL3609408,[93242]
341444,CHEMBL381807,[30829]
494863,CHEMBL498615,[45722]
620665,CHEMBL1090649,[50627]
1469714,CHEMBL2234217,[68887]
374658,CHEMBL225048,[35348]
1361424,CHEMBL2071266,[63016]
1794117,CHEMBL3341978,[90590]
54708,CHEMBL36638,[7280]
221847,CHEMBL135152,[13651]
1843131,CHEMBL3425755,[91785]
1493647,CHEMBL2286756,[70828]
345762,CHEMBL380951,[31041]
26886,CHEMBL439465,"[5452, 17647]"
240100,CHEMBL142479,[17269]
187654,CHEMBL115393,[13367]
1530549,CHEMBL2348708,[72808]
1066218,CHEMBL1652630,[55049]
454702,CHEMBL475739,[45498]
1271656,CHEMBL1934190,[60689]
2085586,CHEMBL3805099,[99312]
500621,CHEMBL488740,[46825]
430123,CHEMBL261776,[39193]
42000,CHEMBL31403,[9024]
1952941,CHEMBL3594337,[92835]
1565152,CHEMBL2391579,[73900]
1354169,CHEMBL2058408,"[62634, 75355]"
716515,CHEMBL1290102,[54090]
444195,CHEMBL455357,"[37980, 40145, 39630, 47170, 40801, 43483, 49086, 51116, 62706, 89314, 93966, 99122]"
554150,CHEMBL539989,[47246]
1605970,CHEMBL3091608,[76276]
1470503,CHEMBL2234998,[69117]
122723,CHEMBL76437,[4992]
1270368,CHEMBL1929392,[60411]
484679,CHEMBL490578,"[41758, 41395, 41389]"
1502690,CHEMBL2299085,[71460]
1818828,CHEMBL3354707,[89699]
451925,CHEMBL488877,[44268]
1736265,CHEMBL3237719,"[82217, 94265]"
1528576,CHEMBL2346755,[72776]
1447877,CHEMBL2208225,[67085]
101758,CHEMBL305535,"[14437, 16216]"
1365968,CHEMBL2088297,"[64949, 76490]"
392438,CHEMBL265601,"[36364, 70318]"
646243,CHEMBL1165660,[51510]
1577867,CHEMBL2419090,[74711]
1587555,CHEMBL2441045,[75254]
378072,CHEMBL390360,[35643]
560669,CHEMBL552410,[48019]
88941,CHEMBL418474,[14421]
90647,CHEMBL58744,[10206]
230348,CHEMBL141481,"[16673, 30431, 51329]"
353740,CHEMBL378316,[31307]
140600,CHEMBL407385,[15005]
1338436,CHEMBL2023061,[61720]
2081319,CHEMBL3793698,[98996]
1342325,CHEMBL2030272,"[61918, 64933]"
354318,CHEMBL209796,[31570]
349032,CHEMBL206879,[31199]
290570,CHEMBL171846,[3065]
1181105,CHEMBL1837034,[59150]
1759837,CHEMBL3289291,[84018]
379389,CHEMBL225852,"[35758, 51887]"
513570,CHEMBL458097,[44734]
1834729,CHEMBL3407976,[91420]
1546610,CHEMBL2372159,[7258]
1834060,CHEMBL3403835,[91110]
1589000,CHEMBL2440142,[75362]
758513,CHEMBL1334629,"[51887, 97240]"
1492758,CHEMBL2285876,[70913]
2056066,CHEMBL3745838,[97573]
229223,CHEMBL138268,[16672]
1582683,CHEMBL2430635,[74960]
299870,CHEMBL176126,[20692]
1794756,CHEMBL3342611,[89277]
1558172,CHEMBL2376336,[73500]
369122,CHEMBL277154,[34970]
488860,CHEMBL503169,[44057]
1826068,CHEMBL3392117,[65475]
110588,CHEMBL305224,[425]
259723,CHEMBL444539,"[4119, 51887]"
80674,CHEMBL418449,[3187]
2084858,CHEMBL3799831,[99112]
1137816,CHEMBL1760542,[57220]
385675,CHEMBL396288,[35934]
1440062,CHEMBL2179259,[66630]
288917,CHEMBL172260,[6927]
1572017,CHEMBL2407612,[74279]
1615400,CHEMBL3108795,[76674]
428853,CHEMBL409713,[39470]
193483,CHEMBL333134,[13542]
1146651,CHEMBL1778191,[57653]
366792,CHEMBL218442,[34990]
2038977,CHEMBL3706971,[37021]
1382699,CHEMBL2110259,[6315]
613498,CHEMBL1081611,[50448]
128299,CHEMBL81037,[6292]
1785977,CHEMBL3323404,[90591]
616733,CHEMBL1078299,[50138]
404378,CHEMBL442248,[36862]
1584962,CHEMBL2435819,[75119]
1271502,CHEMBL1934037,[60723]
1977589,CHEMBL3644847,[94036]
1364686,CHEMBL2087028,[64922]
335934,CHEMBL201143,"[30548, 51695]"
2082996,CHEMBL3797790,"[99142, 99485, 99758]"
647205,CHEMBL1164728,[51472]
90137,CHEMBL58967,[1285]
576800,CHEMBL568402,[48988]
1619686,CHEMBL3120376,[76992]
1581141,CHEMBL2426021,[74920]
563169,CHEMBL550486,[47346]
109536,CHEMBL304759,[17005]
547994,CHEMBL542264,[16758]
1579801,CHEMBL2424694,[74787]
628438,CHEMBL1094830,[51003]
431420,CHEMBL258774,[38900]
1282545,CHEMBL1957018,[61302]
422474,CHEMBL403296,"[38280, 38623, 52348, 84147, 93054]"
1580691,CHEMBL2425576,[74902]
329524,CHEMBL198979,[30265]
1267472,CHEMBL1923863,[60315]
2051005,CHEMBL3735633,[97355]
1568296,CHEMBL2397782,[74121]
318860,CHEMBL190598,[20530]
310233,CHEMBL186749,"[20221, 44262]"
423423,CHEMBL252607,[38258]
2085470,CHEMBL3806224,[99312]
567168,CHEMBL556269,[47595]
239184,CHEMBL145687,[6059]
102094,CHEMBL65982,[4949]
196499,CHEMBL120481,[9613]
443257,CHEMBL447891,[42927]
443230,CHEMBL511532,[42926]
16725,CHEMBL278176,"[1172, 16591, 62613]"
1172560,CHEMBL1822479,[58845]
249636,CHEMBL355992,[17313]
1790458,CHEMBL3331452,[90781]
1826247,CHEMBL3392296,[36726]
491159,CHEMBL477824,[44572]
1165400,CHEMBL1806510,[58381]
272479,CHEMBL423465,[15336]
1611125,CHEMBL3103057,[76513]
376781,CHEMBL227446,[35532]
2071037,CHEMBL3769431,[98496]
320856,CHEMBL192478,[21645]
479437,CHEMBL469135,"[46718, 47189]"
1141614,CHEMBL1766579,[57267]
46397,CHEMBL285088,[9791]
1955556,CHEMBL3600669,[93023]
1571607,CHEMBL2407206,[74424]
1542212,CHEMBL2367761,[11124]
137832,CHEMBL86093,[949]
702603,CHEMBL1243364,[52769]
1733066,CHEMBL3234552,[82257]
1171472,CHEMBL1819266,[58643]
1071880,CHEMBL1681887,[55696]
1281970,CHEMBL1956449,[61332]
1588626,CHEMBL2442105,[75282]
1357020,CHEMBL2063620,[62905]
716631,CHEMBL1290217,[54098]
1462594,CHEMBL2228446,[67967]
472682,CHEMBL453466,[45006]
1478172,CHEMBL2260353,[70123]
548265,CHEMBL553544,[2555]
1440110,CHEMBL2179306,[66645]
177631,CHEMBL321022,"[5779, 62680, 62681]"
734372,CHEMBL1310488,"[51887, 73577]"
649965,CHEMBL1172019,"[51838, 65904]"
1479397,CHEMBL2261566,[70090]
109251,CHEMBL303191,[10651]
490337,CHEMBL478643,[43936]
455770,CHEMBL447493,[45486]
1490188,CHEMBL2272861,[70323]
1949669,CHEMBL3586450,[92597]
1961354,CHEMBL3612650,[93407]
1423020,CHEMBL2152343,"[65445, 75172]"
299779,CHEMBL369755,[20683]
1972909,CHEMBL3640213,[94084]
1581964,CHEMBL2429923,[74940]
1613943,CHEMBL3105847,[76586]
1264751,CHEMBL1917286,"[60144, 62994]"
3544,CHEMBL8414,[6617]
649924,CHEMBL1171672,[51832]
248115,CHEMBL149601,[16294]
447872,CHEMBL487433,[43741]
508527,CHEMBL442868,[42218]
1578391,CHEMBL2419609,"[74734, 94796]"
465252,CHEMBL447310,"[41317, 49804, 56084]"
576791,CHEMBL566076,[48984]
329040,CHEMBL365526,[30185]
193361,CHEMBL326737,[2928]
1478997,CHEMBL2261170,[69925]
429859,CHEMBL410305,[39396]
360689,CHEMBL436923,[31898]
398103,CHEMBL410786,[36799]
3206,CHEMBL275516,"[2067, 16862, 53323, 53172, 51887, 51887, 51887, 51887]"
1613290,CHEMBL3105201,[76461]
1529990,CHEMBL2348155,[72850]
277042,CHEMBL164575,[9687]
1741090,CHEMBL3248456,[82943]
366290,CHEMBL221954,[34849]
1780395,CHEMBL3311287,[90361]
1529820,CHEMBL2347986,[72729]
597307,CHEMBL599875,[49708]
1742660,CHEMBL3250010,[82633]
1577008,CHEMBL2418239,[74614]
1793689,CHEMBL3339182,[89485]
2069325,CHEMBL3764590,[98318]
1843114,CHEMBL3425738,"[91783, 91783]"
1704608,CHEMBL3215831,[58471]
55167,CHEMBL418065,[685]
1355599,CHEMBL2059824,[62676]
1842672,CHEMBL3423221,[91693]
1262991,CHEMBL1915544,[60098]
560891,CHEMBL550809,[48131]
242508,CHEMBL148157,[13197]
1139486,CHEMBL1762196,[57158]
302736,CHEMBL178661,[20751]
152661,CHEMBL441637,[4528]
2094788,CHEMBL3827264,[99817]
2076957,CHEMBL3787319,[98809]
9946,CHEMBL12177,"[3678, 14286]"
417916,CHEMBL250389,"[37902, 84147]"
1361689,CHEMBL2071529,[62978]
186413,CHEMBL325996,[5810]
453778,CHEMBL510918,[44824]
1823056,CHEMBL3358893,[90048]
1625350,CHEMBL3133258,[77260]
511225,CHEMBL525540,[44150]
1795763,CHEMBL3343608,[89783]
383728,CHEMBL396197,[36041]
217049,CHEMBL130633,[12624]
1798864,CHEMBL3350257,"[12233, 12233]"
1616415,CHEMBL3113456,[76882]
1336933,CHEMBL2021358,[585]
216775,CHEMBL128822,[12138]
1621835,CHEMBL3125232,[77062]
710673,CHEMBL1271421,[53453]
1447470,CHEMBL2207822,[67070]
683492,CHEMBL1209687,[51988]
376665,CHEMBL441882,[35511]
2084870,CHEMBL3797803,[99172]
32775,CHEMBL278814,[13311]
177988,CHEMBL322201,[7763]
403471,CHEMBL391990,[37016]
171871,CHEMBL321134,[8373]
596148,CHEMBL610479,[49390]
408301,CHEMBL393181,[37492]
1179409,CHEMBL1835355,[59230]
231058,CHEMBL335820,[11568]
55999,CHEMBL38490,[3142]
131427,CHEMBL310082,[6328]
1840740,CHEMBL3417529,[91507]
631942,CHEMBL1082824,[51324]
313596,CHEMBL364652,[21149]
1781405,CHEMBL3314682,[90343]
577268,CHEMBL586058,"[49083, 51887, 84147]"
1621832,CHEMBL3125229,[77062]
504001,CHEMBL518728,[41096]
105787,CHEMBL291861,"[8779, 7913]"
425065,CHEMBL402156,[39407]
141467,CHEMBL87786,[15007]
209448,CHEMBL127734,"[8523, 65106, 76425]"
345212,CHEMBL206777,[31015]
144068,CHEMBL428347,[15513]
179179,CHEMBL111134,"[5782, 20941, 39009, 39979, 52919, 54352, 71009, 77169, 90750, 91329]"
278627,CHEMBL423269,[5371]
2005950,CHEMBL3672924,[94857]
1161946,CHEMBL1800877,[58247]
135830,CHEMBL85102,"[4439, 74822]"
2075367,CHEMBL3779947,[98650]
333352,CHEMBL200216,"[30378, 47767]"
416570,CHEMBL249180,[37760]
202442,CHEMBL340906,[14601]
472413,CHEMBL468911,[45043]
268771,CHEMBL159573,[6310]
1559618,CHEMBL2377767,[73477]
432308,CHEMBL405246,[39200]
717059,CHEMBL1290641,[54059]
272911,CHEMBL162967,"[2516, 78]"
185219,CHEMBL419211,"[14258, 16200]"
136164,CHEMBL82400,[12441]
1268740,CHEMBL1927780,[60531]
121346,CHEMBL421130,"[3268, 21633]"
251154,CHEMBL359109,[13600]
2085490,CHEMBL3805760,[99257]
55324,CHEMBL37870,[7280]
704205,CHEMBL1254738,[52908]
340000,CHEMBL204478,[30755]
1522276,CHEMBL2332645,[72291]
1625952,CHEMBL3133854,[77368]
235081,CHEMBL139663,[17250]
334796,CHEMBL199359,[30517]
433315,CHEMBL262864,[39123]
72803,CHEMBL46141,[9080]
1828775,CHEMBL3394954,[90918]
310698,CHEMBL185255,[20259]
402355,CHEMBL235547,[36960]
1341615,CHEMBL2029569,[61911]
1364467,CHEMBL2086811,[65012]
139029,CHEMBL87130,[6340]
25399,CHEMBL20932,[6673]
505889,CHEMBL514188,[41820]
1346740,CHEMBL2037198,[62075]
1123026,CHEMBL1744455,[49685]
389545,CHEMBL241938,"[36309, 36357]"
522316,CHEMBL500685,[46985]
339935,CHEMBL261908,[30749]
502606,CHEMBL496444,[42771]
294956,CHEMBL175374,[15840]
1833639,CHEMBL3403418,[91266]
602123,CHEMBL601413,"[49587, 66856]"
1574061,CHEMBL2409636,[74323]
41266,CHEMBL27857,[2111]
2072096,CHEMBL3769597,[98510]
205354,CHEMBL125150,"[13095, 38506, 51887, 93064]"
348312,CHEMBL378444,[31198]
310028,CHEMBL359775,[20253]
107022,CHEMBL303620,[15460]
429920,CHEMBL279404,[39310]
111246,CHEMBL71547,[4968]
7839,CHEMBL10800,[3673]
1142891,CHEMBL1770589,[57416]
389806,CHEMBL395244,[36458]
55540,CHEMBL288728,"[16113, 16505, 14236, 11602, 82250]"
1426366,CHEMBL2159816,[65713]
495334,CHEMBL456246,[46618]
1941314,CHEMBL3559483,[9245]
693828,CHEMBL1231478,[53910]
1612524,CHEMBL3104442,[76552]
2030120,CHEMBL3696852,[94920]
30808,CHEMBL23420,[785]
629287,CHEMBL1087359,[51039]
131244,CHEMBL315573,"[14038, 51887]"
1950294,CHEMBL3589148,[92732]
503520,CHEMBL449122,[40087]
29698,CHEMBL279910,[783]
1948444,CHEMBL3582378,[92527]
332925,CHEMBL372145,[30400]
1347371,CHEMBL2040955,[62387]
327642,CHEMBL194896,[30002]
472932,CHEMBL465469,[44958]
30747,CHEMBL23061,"[7236, 7377]"
258735,CHEMBL155048,[6578]
621009,CHEMBL1090542,[50700]
1144387,CHEMBL1773351,[57593]
486660,CHEMBL498363,[42111]
1576242,CHEMBL2415001,[74566]
7503,CHEMBL10382,"[15846, 12381]"
1172902,CHEMBL1822817,[58803]
406308,CHEMBL239021,[36983]
73241,CHEMBL430759,[4292]
467708,CHEMBL480790,[43803]
154799,CHEMBL92981,[10336]
1614714,CHEMBL3109513,[76634]
476206,CHEMBL515136,[46242]
621102,CHEMBL1088867,[50736]
